Index,MidpointX,MidpointY,MidpointZ,NozzleX,NozzleY,NozzleZ,PointToX,PointToY,PointToZ,Length,PointX,PointY,PointZ
49,-196.92657575625191,-18.567611845427578,104.63253267401623,-1151.5879810246097,-139.76632841874772,606.00911958807876,-197.55862910373929,-13.362168354564915,104.63253267401623,10.487351118492116,-196.29452240876455,-23.773055336290241,104.63253267401623
50,-197.8744317605111,-7.1092796224628945,104.79827794204999,-1572.07567715696,-101.90446221331868,826.03458202943261,-198.19023441728291,-0.85639089036087401,104.96402321008375,12.526103992534651,-197.55862910373929,-13.362168354564915,104.63253267401623
51,-197.87443789076005,-7.1092954428593504,0.16575774159323942,-1515.9138083814348,-73.787896203392549,105.34476628668793,-197.55864136423719,-13.362199995357827,-104.63250772689727,209.97023587159234,-198.19023441728291,-0.85639089036087401,104.96402321008375
52,-196.91924359719829,-18.628117965963185,-104.63250772689727,-1038.3901847657191,-115.45756386312722,-545.93463175033469,-196.27984583015939,-23.894035936568546,-104.63250772689727,10.609188767787819,-197.55864136423719,-13.362199995357827,-104.63250772689727
53,-195.64778725145152,-29.099461531949402,-104.63252183427741,-1094.3422391478548,-132.93822072945662,-575.97183267772562,-195.01572867274365,-34.304887127330254,-104.63253594165755,10.487316849635725,-196.27984583015939,-23.894035936568546,-104.63250772689727
54,-193.82593991409547,-40.451672416498113,-104.79828296996301,-1550.7812714439956,-277.27813121379671,-826.03454816559429,-192.63615115544729,-46.598457705665965,-104.96402999826847,12.526138871771783,-195.01572867274365,-34.304887127330254,-104.63253594165755
55,-190.62814959595983,-53.42563262317524,-104.79828094651847,-1453.6255200186904,-434.26208235796548,-796.24252765878828,-188.62014803647236,-60.252807540684515,-104.63253189476846,14.236553004899454,-192.63615115544729,-46.598457705665965,-104.96402999826847
56,-186.73911495855529,-65.212684544794797,-104.63253189476846,-980.58481401365339,-360.6053630597192,-545.93444229515899,-184.85808188063822,-70.172561548905094,-104.63253189476846,10.609178165366103,-188.62014803647236,-60.252807540684515,-104.63253189476846
57,-182.99865150742309,-75.075478580246227,-104.63253082896479,-1030.7277169009476,-390.96856593526132,-575.97158218774075,-181.13922113420796,-79.978395611587374,-104.63252976316112,10.487340316600987,-184.85808188063822,-70.172561548905094,-104.63253189476846
58,-178.51298655038008,-85.661821754073799,-104.79827600333317,-1439.3610181116944,-640.34742062789667,-826.03430036678765,-175.8867519665522,-91.34524789656021,-104.96402224350524,12.52611873207704,-181.13922113420796,-79.978395611587374,-104.63252976316112
59,-172.30325827342554,-97.493473006025539,-104.79827700804691,-1307.4603949073221,-769.51871647886446,-796.24262827692951,-168.71976458029889,-103.64169811549088,-104.63253177258856,14.236512287553538,-175.8867519665522,-91.34524789656021,-104.96402224350524
60,-165.70641358412482,-108.00729304979598,-104.63253177258856,-865.79289673636526,-584.79628272493574,-545.93474734876042,-162.69306258795075,-112.37288798410106,-104.63253177258856,10.609185332828055,-168.71976458029889,-103.64169811549088,-104.63253177258856
61,-159.71431413270741,-116.68836067182679,-104.63252032991326,-907.21224490766667,-626.27737031890865,-575.97176517085779,-156.73556567746408,-121.00383335955252,-104.63250888723795,10.487372765045063,-162.69306258795075,-112.37288798410106,-104.63253177258856
62,-152.82550932580438,-125.89361255667639,-104.79825600451159,-1244.2908539383311,-966.20196151687082,-826.03412419503081,-148.91545297414467,-130.78339175380026,-104.96400312178523,12.52612523914148,-156.73556567746408,-121.00383335955252,-104.63250888723795
63,-143.96471173816587,-135.89538441911867,-104.79825651855292,-1085.309641733397,-1060.0535669602546,-796.24209931672283,-139.01397050218705,-141.00737708443711,-104.63250991532061,14.236541677299781,-148.91545297414467,-130.78339175380026,-104.96400312178523
64,-135.04342910942512,-144.52496948333931,-104.63250991532061,-700.68293950129487,-775.00064223274831,-545.93414565750822,-131.07288771666316,-148.0425618822415,-104.63250991532061,10.609176261416428,-139.01397050218705,-141.00737708443711,-104.63250991532061
65,-127.14795550064852,-151.51973923094255,-104.63252583311171,-730.97192098343612,-825.18821861175343,-575.97137710238462,-123.2230232846339,-154.99691657964362,-104.63254175090282,10.487298072407908,-131.07288771666316,-148.0425618822415,-104.63250991532061
66,-118.25638695709134,-158.80887059309526,-104.7982889434152,-976.90665896338817,-1235.9034070703481,-826.03433918882797,-113.28975062954879,-162.62082460654693,-104.96403613592757,12.526123413500487,-123.2230232846339,-154.99691657964362,-104.63254175090282
67,-107.25949877543547,-166.39947907497645,-104.79828954161994,-800.0856415830815,-1288.9818948982816,-796.24277390776558,-101.22924692132216,-170.17813354340595,-104.63254294731232,14.23652189958544,-113.28975062954879,-162.62082460654693,-104.96403613592757
68,-96.532263656330386,-172.64330240193709,-104.63254294731232,-494.8532531699218,-920.16544725234337,-545.93491111137473,-91.835280391338614,-175.10847126046821,-104.63254294731232,10.609186451879228,-101.22924692132216,-170.17813354340595,-104.63254294731232
69,-87.192229061748392,-177.54533857212692,-104.63253463185053,-512.25116277260463,-976.14364939164648,-575.97202048630004,-82.549177732158171,-179.98220588378567,-104.63252631638875,10.487372968271801,-91.835280391338614,-175.10847126046821,-104.63254294731232
70,-76.814609568637309,-182.49479267625537,-104.7982758868405,-652.74901729330213,-1433.780770620717,-826.03489430237039,-71.080041405116447,-185.00737946872508,-104.96402545729225,12.526106710684717,-82.549177732158171,-179.98220588378567,-104.63252631638875
71,-64.320732405592949,-187.23309666616592,-104.79828159939875,-468.3634801762941,-1443.0004451462646,-796.24320133953097,-57.561423406069444,-189.45881386360676,-104.63253774150525,14.236508872677,-71.080041405116447,-185.00737946872508,-104.96402545729225
72,-52.41096996167542,-190.72828925387387,-104.63253774150525,-260.26396564119949,-1011.8536510117879,-545.93508901103633,-47.260516517281403,-191.997764644141,-104.63253774150525,10.609191948374596,-57.561423406069444,-189.45881386360676,-104.63253774150525
73,-42.169205796198739,-193.25266500102333,-104.63253142550819,-263.75973493745011,-1070.3685155825056,-575.97204579802815,-37.077895075116075,-194.50756535790569,-104.63252510951114,10.487367594273522,-47.260516517281403,-191.997764644141,-104.63253774150525
74,-30.908643925568285,-195.5747740082677,-104.79827157043881,-290.65507067116806,-1548.3303962439654,-826.03463044929094,-24.739392776020491,-196.6419826586297,-104.96401803136649,12.526143211525932,-37.077895075116075,-194.50756535790569,-104.63252510951114
75,-17.643829315168396,-197.18541628784419,-104.79827159967965,-109.42060035050766,-1513.1557904539645,-796.24281678891998,-10.5482658543163,-197.72884991705865,-104.63252516799282,14.23654632499856,-24.739392776020491,-196.6419826586297,-104.96401803136649
76,-5.2436720407145625,-197.72884991705865,-104.63252516799282,-10.5482658543163,-1044.7359299951836,-545.93477126174275,0.060921772887175152,-197.72884991705865,-104.63252516799282,10.609187627203475,-10.5482658543163,-197.72884991705865,-104.63252516799282
77,5.304595853466874,-197.72885019349235,-104.63252463742378,0.060921772885778346,-1102.3871751123709,-575.9718196015865,10.548269934046573,-197.72885046992604,-104.63252410685475,10.487348161159467,0.060921772887175152,-197.72884991705865,-104.63252516799282
78,16.793645606256781,-197.28864796278481,-104.79827138745037,88.330896572573934,-1572.8961263360004,-826.03415444590667,23.039021278466986,-196.8484454556436,-104.96401866804598,12.526127525353292,10.548269934046573,-197.72885046992604,-104.63252410685475
79,30.058454679692765,-195.67800849364369,-104.79826867948354,255.88086552102195,-1495.370753032427,-796.24197834485835,37.077888080918548,-194.50757153164375,-104.6325186909211,14.236550286494014,23.039021278466986,-196.8484454556436,-104.96401866804598
80,42.228331325986886,-193.23810022110689,-104.6325186909211,239.77977498982207,-1016.9007642939602,-545.93397132763982,47.378774571055224,-191.96862891057003,-104.6325186909211,10.609170189783221,37.077888080918548,-194.50757153164375,-104.6325186909211
81,52.470074151618682,-190.71373689164491,-104.63251463235369,263.87761971191549,-1070.3378828987097,-575.97105018503362,57.56137373218214,-189.45884487271979,-104.63251057378626,10.48734196986521,47.378774571055224,-191.96862891057003,-104.6325186909211
82,63.519913121980778,-187.53682039208962,-104.79825610480407,462.18286131189711,-1506.0508476060645,-826.0334908505514,69.478452511779409,-185.61479591145945,-104.96400163582189,12.526107351444173,57.56137373218214,-189.45884487271979,-104.63251057378626
83,76.013786577066455,-182.79851912552255,-104.79825479845205,606.31094975951623,-1390.6819295502828,-796.24182311258346,82.5491206423535,-179.98224233958561,-104.63250796108221,14.236499330103113,69.478452511779409,-185.61479591145945,-104.96400163582189
84,87.246101867480135,-177.51707756078474,-104.63250796108221,476.17245448841322,-929.96919037071859,-545.93420473842593,91.94308309260677,-175.0519127819839,-104.63250796108221,10.609179047566757,82.5491206423535,-179.98224233958561,-104.63250796108221
85,96.586103138764415,-172.61506167328065,-104.63252410921685,512.35804261397368,-976.08677660136243,-575.97152773598395,101.22912318492206,-170.1782105645774,-104.63254025735148,10.487302508323246,91.94308309260677,-175.0519127819839,-104.63250796108221
