index, midpointX, midpointY, midpointZ, nozzleRotationX, nozzleRotationY, nozzleRotationZ, pointToX, pointToY, pointToZ, length
381,13.050618656026586,-116.48146864306585,-6.75,nan,nan,nan,14.135447517131299,-116.41584866308483,-6.75,2.173623370925567
382,15.204459653782003,-116.21994499517598,-6.75,nan,nan,nan,16.273471790432708,-116.02404132726713,-6.75,2.1736284828890575
383,25.335531149550629,-113.79044419929301,-6.75,nan,nan,nan,34.39759050866855,-111.55684707131888,-6.75,18.666534328393254
384,36.953588400527195,-110.92685014411722,-6.75,nan,nan,nan,39.509586292385833,-110.29685321691557,-6.75,5.264986743181545
385,40.547188560046934,-109.97352332126283,-6.75,nan,nan,nan,41.584790827708041,-109.65019342561011,-6.75,2.173624334864024
386,42.575852324611233,-109.20415318711548,-6.75,nan,nan,nan,43.566913821514426,-108.75811294862086,-6.75,2.1736189040403002
387,51.831134526442938,-104.42071996607592,-6.75,nan,nan,nan,60.09535523137145,-100.08332698353098,-6.75,18.66658209151308
388,62.426318852614813,-98.859944209239984,-6.75,nan,nan,nan,64.757282473858183,-97.636561434948987,-6.75,5.265000215001677
389,65.68735706849273,-97.07431233177148,-6.75,nan,nan,nan,66.617431663127277,-96.512063228593973,-6.75,2.1736262839858447
390,67.472953167203684,-95.841805561049512,-6.75,nan,nan,nan,68.328474671280077,-95.171547893505036,-6.75,2.1736258968270477
391,75.314546783502465,-88.982433700625933,-6.75,nan,nan,nan,82.300618895724867,-82.793319507746816,-6.75,18.66658383847126
392,84.271074493463402,-81.047649765079058,-6.75,nan,nan,nan,86.241530091201952,-79.301980022411286,-6.75,5.265000707739705
393,87.010025883984824,-78.533484589330115,-6.75,nan,nan,nan,87.778521676767696,-77.764989156248944,-6.75,2.1736338368654375
394,88.448782773908434,-76.909463577392643,-6.75,nan,nan,nan,89.119043871049172,-76.053937998536341,-6.75,2.1736365422192514
395,94.420948626501627,-68.372793516298458,-6.75,nan,nan,nan,99.722853381954096,-60.691649034060575,-6.75,18.666566325160385
396,101.2182813901735,-58.525144895692989,-6.75,nan,nan,nan,102.71370939839292,-56.358640757325404,-6.75,5.264995768025252
397,103.27595620162506,-55.428570254404896,-6.75,nan,nan,nan,103.83820300485722,-54.498499751484388,-6.75,2.1736169010638258
398,104.28424298017215,-53.507440165480283,-6.75,nan,nan,nan,104.73028295548708,-52.516380579476177,-6.75,2.173615202918469
399,108.03991788171491,-43.78960447936484,-6.75,nan,nan,nan,111.34955280794274,-35.062828379253503,-6.75,18.666580238102696
400,112.28305142663679,-32.601398760370699,-6.75,nan,nan,nan,113.21655004533083,-30.139969141487899,-6.75,5.264999692238253
401,113.53988133835588,-29.102363941469079,-6.75,nan,nan,nan,113.86321263138093,-28.064758741450262,-6.75,2.173630765475445
402,114.05911679267655,-26.995744754304191,-6.75,nan,nan,nan,114.25502095397215,-25.926730767158116,-6.75,2.1736323011281193
403,115.38002284894154,-16.661498375952423,-6.75,nan,nan,nan,116.50502474391091,-7.3962659847467283,-6.75,18.666564818062465
404,116.82233699689075,-4.7829621515871867,-6.75,nan,nan,nan,117.13964924987059,-2.1696583184276457,-6.75,5.264995342940958
405,115.87353364720654,-2.1385735498812997,-15.639030710832044,nan,nan,nan,114.6074180445425,-2.1074887813349532,-24.528061421664088,17.957603621893448
406,113.6701577288719,-9.8265315077923745,-24.52806008221399,nan,nan,nan,112.7328974132013,-17.545574234249795,-24.528058742763896,15.55147292216502
407,112.25719668085945,-21.463331496406745,-24.528058742763896,nan,nan,nan,111.7814959485176,-25.381088758563692,-24.528058742763896,7.8930635755539384
408,111.58002070400694,-26.449420414336004,-24.542859214948074,nan,nan,nan,111.37854545949628,-27.517752070108315,-24.557659687132251,2.1745287810031066
409,111.07566322594523,-28.495678042105649,-24.542859180670757,nan,nan,nan,110.77278099239419,-29.473604014102982,-24.528058674209262,2.047726455461584
